__time,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726873516.399676,1726873516.399676323,-0.110245865,-0.048357433,0.373699039,0.042093433,-0.042948253,2.376812723,0.925598562,0.459481508,-0.011940849,0.455843508
1726873516.409660,1726873516.409660339,-0.080533671,-0.046864473,0.365071356,0.028939376,-0.036472518,2.395210737,0.929814637,0.459263414,-0.007905179,0.458078384
1726873516.409748,1726873516.409747601,-0.066640661,-0.051183347,0.363547653,0.021745168,-0.035921011,2.398463538,0.930628896,0.458006829,-0.004555496,0.459027678
1726873516.419669,1726873516.419669390,-0.061617379,-0.052454635,0.360294163,0.019298626,-0.035536569,2.405410799,0.931961894,0.456644624,-0.000920790,0.459824324
1726873516.429679,1726873516.429679155,-0.067313267,-0.041628506,0.359043270,0.023943845,-0.031483699,2.407906658,0.932482421,0.454977512,0.002744017,0.460424334
1726873516.439667,1726873516.439667463,-0.064532753,-0.052525277,0.356566817,0.020790083,-0.036009204,2.413446594,0.933344185,0.453283757,0.006465932,0.460854948
1726873516.449683,1726873516.449682951,-0.075281495,-0.050682069,0.356979072,0.026123056,-0.037066903,2.412650850,0.933011115,0.451281071,0.010180864,0.461172581
1726873516.459672,1726873516.459672213,-0.066738200,-0.051819501,0.353913605,0.022048434,-0.036008626,2.419142864,0.934324622,0.449552983,0.013860968,0.461630434
1726873516.459792,1726873516.459791899,-0.071454959,-0.056643426,0.354185909,0.023391731,-0.039097253,2.418743498,0.934064507,0.447579145,0.017663650,0.461916924
1726873516.469678,1726873516.469678402,-0.066201791,-0.056968846,0.351249158,0.020997658,-0.038258772,2.424954097,0.935264349,0.445806742,0.021538803,0.462419122
1726873516.479606,1726873516.479605913,-0.071003654,-0.053243261,0.351644188,0.023882888,-0.037365984,2.424090557,0.935082853,0.443942398,0.025490813,0.462774247
1726873516.489704,1726873516.489703894,-0.069457170,-0.054436259,0.349256724,0.023045743,-0.037594434,2.429203016,0.935988963,0.442206413,0.029425662,0.463209897
1726873516.499677,1726873516.499676704,-0.074989307,-0.055081168,0.348100334,0.025573656,-0.038824469,2.431767590,0.936303794,0.440155566,0.033222064,0.463425130
1726873516.509668,1726873516.509667873,-0.072112438,-0.066426554,0.346776843,0.022317769,-0.043603387,2.434835905,0.936667800,0.438111573,0.036876377,0.463343918
1726873516.509789,1726873516.509789467,-0.070899787,-0.075969497,0.347873449,0.020042965,-0.047884993,2.432682392,0.936103344,0.435905963,0.040544115,0.463374346
1726873516.519685,1726873516.519684792,-0.071964108,-0.082113284,0.347602934,0.019491594,-0.050936904,2.433418156,0.936054409,0.434036881,0.044314452,0.463680863
1726873516.529664,1726873516.529663563,-0.072932845,-0.070803280,0.342872828,0.022136696,-0.045701202,2.443286939,0.938008368,0.432348043,0.048162166,0.464060813
1726873516.539668,1726873516.539668322,-0.071694460,-0.067345849,0.340307713,0.022265453,-0.043809231,2.448644847,0.939029098,0.430833161,0.051962569,0.464820087
1726873516.549677,1726873516.549677134,-0.072550039,-0.059349621,0.337049603,0.024163540,-0.040117867,2.455397830,0.940321326,0.429292768,0.055637881,0.465634137
1726873516.559654,1726873516.559653521,-0.113313347,-0.045074710,0.344103217,0.045436930,-0.040578570,2.440218547,0.936953485,0.426373035,0.058618966,0.465082914
1726873516.559831,1726873516.559831142,-0.071663885,-0.063328282,0.333866805,0.023219213,-0.041760709,2.462247834,0.941408396,0.425707221,0.062689602,0.466643006
1726873516.569683,1726873516.569683313,-0.069302510,-0.069816188,0.332491338,0.021090869,-0.044390999,2.465272767,0.941824973,0.423812330,0.066131227,0.467078805
1726873516.579667,1726873516.579667091,-0.111606160,-0.053601671,0.339826643,0.043379162,-0.044075463,2.449736485,0.938452721,0.421020865,0.068938479,0.466728389
1726873516.589667,1726873516.589666605,-0.107093247,-0.059403946,0.338361591,0.040350031,-0.045970336,2.453077779,0.939026117,0.419245452,0.072208948,0.467273206
1726873516.599667,1726873516.599666595,-0.112560399,-0.062131444,0.336228669,0.042571768,-0.048066892,2.457798503,0.939589024,0.417614847,0.075480871,0.467922270
1726873516.609659,1726873516.609658718,-0.071311670,-0.078156947,0.324715227,0.021057064,-0.048475463,2.481999684,0.944334030,0.417093515,0.079193205,0.469728917
1726873516.609779,1726873516.609778643,-0.066794896,-0.092501256,0.324803650,0.016592234,-0.054520655,2.481958900,0.944062948,0.415255606,0.082361564,0.470211327
1726873516.619671,1726873516.619671345,-0.057726026,-0.090757164,0.320337713,0.012827545,-0.052179225,2.491064268,0.945778310,0.413685143,0.085420787,0.470912009
1726873516.629630,1726873516.629630327,-0.051503617,-0.089322741,0.318546474,0.010201580,-0.050493624,2.494609951,0.946506500,0.412149251,0.088437632,0.471629441
1726873516.639633,1726873516.639632702,-0.043549931,-0.096054152,0.316600114,0.005463989,-0.052410506,2.498471279,0.947094381,0.410582632,0.091491848,0.472315252
1726873516.649601,1726873516.649600744,-0.050386457,-0.087918606,0.313851655,0.010140679,-0.049602989,2.504466651,0.948121309,0.409131020,0.094594896,0.472706527
1726873516.659652,1726873516.659651756,-0.043991871,-0.089369220,0.308566719,0.007148388,-0.049255449,2.515383227,0.949899733,0.407451361,0.097599335,0.473113894
1726873516.659783,1726873516.659782648,-0.039640220,-0.089578042,0.306007713,0.005175118,-0.048673857,2.520604546,0.950769961,0.406101286,0.100714132,0.473550141
1726873516.669670,1726873516.669669867,-0.036360123,-0.080794986,0.303486019,0.005071387,-0.043985806,2.525738900,0.951806605,0.404878080,0.103944518,0.474176913
1726873516.679671,1726873516.679670811,-0.033212558,-0.074441099,0.301993221,0.004597411,-0.040479291,2.528737477,0.952439189,0.403566957,0.107185297,0.474518389
1726873516.689661,1726873516.689660788,-0.032043604,-0.070316861,0.300773054,0.004711233,-0.038333435,2.531242576,0.952913404,0.402335286,0.110590577,0.474923253
1726873516.699664,1726873516.699663877,-0.063519101,-0.087089371,0.311000705,0.016666124,-0.051202446,2.510918805,0.948883116,0.399406642,0.113081075,0.473253995
1726873516.709668,1726873516.709667921,-0.027959123,-0.076796742,0.297988474,0.001907124,-0.040803343,2.536975910,0.953695118,0.399602354,0.116795391,0.474976987
1726873516.709784,1726873516.709783554,-0.051636581,-0.078059035,0.304288656,0.012732891,-0.044997890,2.524526531,0.951431274,0.397049457,0.119199157,0.473753214
1726873516.719674,1726873516.719673872,-0.044253312,-0.082319163,0.303379804,0.008609711,-0.045900751,2.526244583,0.951724589,0.395914674,0.122154504,0.473948032
1726873516.729550,1726873516.729550362,-0.043486681,-0.082056246,0.302505523,0.008325853,-0.045652501,2.528053064,0.952017367,0.394876808,0.124990225,0.474159002
1726873516.739661,1726873516.739661217,-0.044887256,-0.077478336,0.301037759,0.009752739,-0.043668956,2.531138299,0.952561915,0.393952549,0.127725586,0.474602550
1726873516.749548,1726873516.749547720,-0.041938193,-0.079341752,0.300837755,0.008074474,-0.044113617,2.531480085,0.952620268,0.393106937,0.130428255,0.475082576
1726873516.759650,1726873516.759649754,-0.039074348,-0.082621880,0.299958616,0.006256441,-0.045241915,2.533252468,0.952858269,0.392230570,0.133018017,0.475588799
1726873516.759736,1726873516.759735823,-0.042059714,-0.080368604,0.299678802,0.008032481,-0.044611108,2.533925611,0.952962756,0.391418397,0.135539651,0.476126313
1726873516.769661,1726873516.769660950,-0.043015181,-0.083539135,0.299678177,0.008014286,-0.046263874,2.533986441,0.952884316,0.390581429,0.137957022,0.476780146
1726873516.779645,1726873516.779644966,-0.046339971,-0.083251181,0.299028456,0.009676807,-0.046614829,2.535462854,0.953055918,0.389731854,0.140475437,0.477431148
1726873516.789562,1726873516.789562225,-0.050438500,-0.083387302,0.299371779,0.011596977,-0.047291968,2.534883692,0.952893317,0.389027894,0.142784432,0.478159308
1726873516.799513,1726873516.799512625,-0.056435831,-0.082986088,0.300144583,0.014482006,-0.048002671,2.533455313,0.952575088,0.388288260,0.145208284,0.478807837
1726873516.809501,1726873516.809501410,-0.059858128,-0.084880653,0.300777227,0.015799502,-0.049424022,2.532269483,0.952281952,0.387555569,0.147437572,0.479534090
1726873516.809533,1726873516.809532881,-0.068134603,-0.079586269,0.301466674,0.020508656,-0.048150938,2.530977497,0.952039242,0.386876583,0.149800524,0.480217993
1726873516.819506,1726873516.819505692,-0.070759025,-0.082716458,0.302650899,0.021228475,-0.050057866,2.528635537,0.951549292,0.386118442,0.152100354,0.480856091
1726873516.829498,1726873516.829497576,-0.072726418,-0.084215789,0.303157330,0.021913668,-0.051076755,2.527664828,0.951318443,0.385531962,0.154501915,0.481385678
1726873516.839496,1726873516.839496374,-0.075742055,-0.085789983,0.303385317,0.023101663,-0.052282143,2.527315466,0.951152086,0.384745568,0.156892180,0.481871754
1726873516.849495,1726873516.849494934,-0.076498684,-0.086755380,0.303750634,0.023296356,-0.052863251,2.526594318,0.950998604,0.384049118,0.159319863,0.482319921
1726873516.859492,1726873516.859491587,-0.092242617,-0.039344633,0.292831063,0.038338091,-0.032267064,2.548265633,0.954850316,0.384327322,0.162302762,0.484042138
1726873516.859527,1726873516.859527111,-0.070890094,-0.072643302,0.301617324,0.022858912,-0.045262188,2.530577636,0.952079713,0.384620190,0.165266424,0.485199749
1726873516.869545,1726873516.869544744,-0.085445134,-0.081827448,0.302468896,0.028376501,-0.051824491,2.529418218,0.951326311,0.381623298,0.166774079,0.483295590
1726873516.879546,1726873516.879545927,-0.095975070,-0.031357404,0.289899975,0.041374296,-0.028876891,2.554081468,0.955726147,0.381856203,0.169668332,0.484882206
1726873516.889513,1726873516.889512777,-0.084504001,-0.080747795,0.301012039,0.028168438,-0.051127892,2.532422392,0.951832056,0.379808456,0.171732649,0.483735442
1726873516.899533,1726873516.899532557,-0.089415317,-0.078724078,0.300300539,0.030852580,-0.050871853,2.533983430,0.951987267,0.378873497,0.174099579,0.484054625
1726873516.909659,1726873516.909659147,-0.096576623,-0.030169723,0.286955148,0.041920561,-0.028268203,2.560189870,0.956608772,0.379064500,0.176835090,0.485748291
1726873516.909800,1726873516.909799576,-0.088323575,-0.080525933,0.299455345,0.030108312,-0.051540282,2.535788217,0.952241361,0.376853138,0.178472072,0.484599292
1726873516.919662,1726873516.919661999,-0.088862956,-0.078712971,0.298457772,0.030688886,-0.050725482,2.537839205,0.952579677,0.375812948,0.180475041,0.485023856
1726873516.929645,1726873516.929644823,-0.086959399,-0.082788038,0.299081087,0.029140841,-0.052403439,2.536607540,0.952341974,0.374756962,0.182436526,0.485376060
1726873516.939656,1726873516.939656258,-0.086655233,-0.083176473,0.298007041,0.028997075,-0.052510727,2.538866092,0.952677131,0.373682648,0.184209391,0.485891640
1726873516.949637,1726873516.949636936,-0.093523143,-0.040115513,0.286516428,0.039053526,-0.032563403,2.561517707,0.956725061,0.373625368,0.186519340,0.487733752
1726873516.959670,1726873516.959670305,-0.082881705,-0.088932208,0.298157901,0.026332766,-0.054700054,2.538603738,0.952584088,0.371376485,0.187698022,0.486876607
1726873516.959776,1726873516.959776402,-0.083947289,-0.088325008,0.299441069,0.026858302,-0.054603845,2.535925522,0.952172339,0.370148122,0.189380750,0.487551719
1726873516.969670,1726873516.969670296,-0.082051129,-0.087786573,0.299575329,0.026025493,-0.054071557,2.535569633,0.952183664,0.368892312,0.190930828,0.488218009
1726873516.979653,1726873516.979652643,-0.037449482,-0.135262811,0.298605740,-0.002312836,-0.070064694,2.536123284,0.951798439,0.368421614,0.192900077,0.489002883
1726873516.989663,1726873516.989662886,-0.079537728,-0.088918991,0.300476491,0.024605220,-0.054262437,2.533627289,0.951926529,0.366419524,0.194142312,0.489409775
1726873516.999530,1726873516.999529600,-0.039013391,-0.130755003,0.298361093,-0.000873843,-0.068151176,2.536739668,0.952016413,0.365852416,0.196008533,0.490227014
1726873516.999608,1726873516.999607563,-0.075905523,-0.088068296,0.301411837,0.022946166,-0.053341992,2.531524184,0.951724291,0.363756150,0.197126582,0.490693837
1726873517.009692,1726873517.009691954,-0.073234430,-0.090808771,0.302826434,0.021179421,-0.054279584,2.528526150,0.951263011,0.362448186,0.198742524,0.491213948
1726873517.019665,1726873517.019665241,-0.069118615,-0.094258380,0.303041577,0.018682977,-0.055308536,2.528001894,0.951187611,0.361100227,0.200222969,0.491738260
1726873517.029663,1726873517.029663324,-0.070724462,-0.093425476,0.303043306,0.019574728,-0.055152863,2.528039095,0.951178074,0.359711617,0.201813042,0.492245883
1726873517.039655,1726873517.039655447,-0.073211480,-0.092739913,0.304408669,0.020785378,-0.055228855,2.525240416,0.950711906,0.358326465,0.203340560,0.492753536
1726873517.049642,1726873517.049642324,-0.069596278,-0.093165345,0.305016488,0.018961897,-0.054899868,2.523843514,0.950574279,0.356806010,0.204818472,0.493225098
1726873517.059651,1726873517.059650898,-0.081510108,-0.095048471,0.307389975,0.024211796,-0.057647243,2.519306787,0.949527323,0.355434805,0.206330106,0.493927568
1726873517.059748,1726873517.059748411,-0.082374319,-0.098911857,0.307546616,0.024022747,-0.059614930,2.519105526,0.949359894,0.353944808,0.207828820,0.494238824
1726873517.069664,1726873517.069664478,-0.071358875,-0.081654156,0.300276935,0.021798469,-0.049588241,2.533617145,0.952312768,0.354315013,0.210103795,0.496689200
1726873517.079664,1726873517.079663515,-0.097408318,-0.054552691,0.296601444,0.038431443,-0.040416989,2.541020025,0.953371465,0.351943344,0.211300001,0.496271372
1726873517.089663,1726873517.089662552,-0.061470025,-0.066727192,0.295282602,0.019527340,-0.040910169,2.543506264,0.954334021,0.351314396,0.212843135,0.497816890
1726873517.099624,1726873517.099624395,-0.092636191,-0.105480336,0.310369760,0.027715689,-0.064363852,2.513712903,0.948029459,0.347480416,0.213843256,0.495554239
1726873517.109651,1726873517.109650850,-0.065928245,-0.076961211,0.295895070,0.020122277,-0.046455838,2.542551446,0.953877926,0.347937465,0.215902299,0.498170137
1726873517.109745,1726873517.109744787,-0.111774956,-0.123417774,0.315055162,0.033688895,-0.075925231,2.505173801,0.945431471,0.346652389,0.217897132,0.498611361
1726873517.119661,1726873517.119660854,-0.111782332,-0.120576589,0.312946469,0.034302324,-0.074508667,2.509530931,0.946222126,0.345194906,0.219496220,0.499038696
1726873517.129663,1726873517.129663229,-0.113155681,-0.127229792,0.315148801,0.033742409,-0.077939980,2.505172733,0.945234358,0.343326688,0.220996454,0.499245673
1726873517.139542,1726873517.139542341,-0.120501426,-0.135861482,0.318318784,0.035609167,-0.083257586,2.499118843,0.943648934,0.341417313,0.222539902,0.499363333
1726873517.149622,1726873517.149622440,-0.120513732,-0.137144308,0.318503320,0.035396460,-0.083870813,2.498776630,0.943540454,0.340004206,0.224206328,0.499935806
1726873517.159653,1726873517.159653425,-0.122695791,-0.124792973,0.316309541,0.038562253,-0.078299671,2.503039302,0.944632411,0.338720113,0.225929454,0.500677049
1726873517.159751,1726873517.159750938,-0.127369549,-0.123248208,0.318175942,0.040869825,-0.078370474,2.499214664,0.943902493,0.337235779,0.227607071,0.501392186
1726873517.169648,1726873517.169647694,-0.129295242,-0.118613772,0.318954945,0.042450197,-0.076520182,2.497434810,0.943721652,0.335719556,0.229239374,0.501870215
1726873517.179639,1726873517.179639101,-0.134653129,-0.118236605,0.320176333,0.044951957,-0.077231139,2.495027590,0.943134129,0.334251493,0.230903476,0.502578497
1726873517.189664,1726873517.189663649,-0.133997029,-0.109855347,0.320677012,0.045928560,-0.073209658,2.493539390,0.943237603,0.332868546,0.232455507,0.503131986
