__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z,/rosout/level,/rosout/line,/rosout/stamp/nanosec,/rosout/stamp/sec,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726773611.192764,192763976.000000000,1726773611.000000000,4.161386490,1.129565716,5.723378658,0.065892987,-0.026048001,-0.005864995,,,,,,,,,,,,,,,
1726773611.196019,196018661.000000000,1726773611.000000000,4.261538506,0.927335024,6.220473289,0.061703980,-0.029066004,-0.004039004,,,,,,,,,,,,,,,
1726773611.221009,221009291.000000000,1726773611.000000000,4.376922607,0.834673643,6.181037426,0.061803006,-0.032251000,-0.007064996,,,,,,,,,,,,,,,
1726773611.225057,225057161.000000000,1726773611.000000000,4.308932304,1.064507484,5.746889114,0.066502988,-0.030004006,-0.012841001,,,,,,,,,,,,,,,
1726773611.228534,228534309.000000000,1726773611.000000000,4.459607124,0.880531311,6.090824127,0.062324978,-0.034130000,-0.018881001,,,,,,,,,,,,,,,
1726773611.252099,252099383.000000000,1726773611.000000000,4.423873425,0.932260513,6.194387913,0.062729999,-0.029976001,-0.018047009,,,,,,,,,,,,,,,
1726773611.256325,256325587.000000000,1726773611.000000000,4.500230789,0.917802334,5.872209549,0.059308983,-0.027664004,-0.025933005,,,,,,,,,,,,,,,
1726773611.259830,259830309.000000000,1726773611.000000000,4.671868324,1.374782562,5.902309418,0.061679985,-0.023120999,-0.016803004,,,,,,,,,,,,,,,
1726773611.282800,282799661.000000000,1726773611.000000000,4.534895420,0.797554970,6.179159164,0.040241983,-0.010899000,-0.006048001,,,,,,,,,,,,,,,
1726773611.288111,288110643.000000000,1726773611.000000000,4.133528709,1.005470753,5.983379841,0.041901991,-0.001229001,-0.022568014,,,,,,,,,,,,,,,
1726773611.291891,291890828.000000000,1726773611.000000000,4.298598289,0.754852295,6.290424824,0.037322972,-0.006010998,-0.022753011,,,,,,,,,,,,,,,
1726773611.314178,314178532.000000000,1726773611.000000000,4.353829384,0.929040194,6.189800739,0.042320967,-0.006720997,-0.021677997,,,,,,,,,,,,,,,
1726773611.320151,320151272.000000000,1726773611.000000000,4.363619804,0.910943508,6.197667599,0.040554997,-0.006787006,-0.029591002,,,,,,,,,,,,,,,
1726773611.323988,323988494.000000000,1726773611.000000000,4.400074959,1.005141020,6.047865391,0.042091977,-0.004488999,-0.028197004,,,,,,,,,,,,,,,
1726773611.345007,345006920.000000000,1726773611.000000000,4.316443443,0.981308937,6.293642521,0.041988965,-0.004847998,-0.029608000,,,,,,,,,,,,,,,
1726773611.350989,350989050.000000000,1726773611.000000000,4.481748581,0.871755123,6.288039684,0.040853970,-0.007543007,-0.024250001,,,,,,,,,,,,,,,
1726773611.354846,354846124.000000000,1726773611.000000000,4.475979805,0.969975948,5.853571415,0.042622991,-0.004965000,-0.015963007,,,,,,,,,,,,,,,
1726773611.375111,375111013.000000000,1726773611.000000000,4.493184090,0.962929010,6.350237370,0.042054988,-0.008046007,-0.022904012,,,,,,,,,,,,,,,
1726773611.379981,379981198.000000000,1726773611.000000000,4.551926613,0.908679485,6.123651505,0.042661969,-0.008859998,-0.014771998,,,,,,,,,,,,,,,
1726773611.384686,384686439.000000000,1726773611.000000000,4.502605438,0.902003765,6.282948494,0.041969985,-0.007282002,-0.012581002,,,,,,,,,,,,,,,
1726773611.407705,407704606.000000000,1726773611.000000000,4.448990822,0.882545471,6.221877575,0.042290993,-0.006833997,-0.023361005,,,,,,,,,,,,,,,
1726773611.413009,413009291.000000000,1726773611.000000000,4.499701500,0.915812731,5.904557705,0.043122996,-0.008952001,-0.020913009,,,,,,,,,,,,,,,
1726773611.415989,415988976.000000000,1726773611.000000000,4.449959755,0.892775536,6.005686760,0.041996997,-0.006030995,-0.020254005,,,,,,,,,,,,,,,
1726773611.437447,437447198.000000000,1726773611.000000000,4.414783478,0.835826874,6.101080894,0.041313980,-0.004708007,-0.021971006,,,,,,,,,,,,,,,
1726773611.442721,442720606.000000000,1726773611.000000000,4.429336548,0.917180538,5.971668720,0.042553995,-0.006286005,-0.017339002,,,,,,,,,,,,,,,
1726773611.447994,447994254.000000000,1726773611.000000000,4.409323692,0.762738705,5.999921799,0.040644992,-0.005638001,-0.013200000,,,,,,,,,,,,,,,
1726773611.469051,469051143.000000000,1726773611.000000000,4.583296299,0.820921898,6.218589783,0.041642990,-0.007307000,-0.009957999,,,,,,,,,,,,,,,
1726773611.473129,473128791.000000000,1726773611.000000000,4.488509178,0.704993725,5.996124744,0.039303973,-0.007821996,-0.007197000,,,,,,,,,,,,,,,
1726773611.476919,476918661.000000000,1726773611.000000000,4.677985668,0.753466606,6.178462982,0.039767984,-0.012420999,-0.004306003,,,,,,,,,,,,,,,
1726773611.501531,501531124.000000000,1726773611.000000000,4.563935280,0.710745335,6.183753490,0.037755974,-0.010237996,-0.002970003,,,,,,,,,,,,,,,
1726773611.505846,505846105.000000000,1726773611.000000000,4.635159492,0.593159676,5.837433338,0.037208986,-0.011324000,-0.008354995,,,,,,,,,,,,,,,
1726773611.509068,509068568.000000000,1726773611.000000000,4.741054535,0.572820187,6.400613785,0.035912983,-0.013409002,-0.008270998,,,,,,,,,,,,,,,
1726773611.528411,528411105.000000000,1726773611.000000000,4.597369194,0.630114079,6.333468914,0.038613986,-0.011087999,-0.007903006,,,,,,,,,,,,,,,
1726773611.532579,532578809.000000000,1726773611.000000000,4.530474663,0.487637043,6.399529934,0.035759971,-0.009899000,-0.011855993,,,,,,,,,,,,,,,
1726773611.537158,537157643.000000000,1726773611.000000000,4.604613304,0.617719650,6.306182384,0.037211981,-0.011599999,-0.010665994,,,,,,,,,,,,,,,
1726773611.562432,562431513.000000000,1726773611.000000000,4.617618561,0.524485588,6.427315712,0.036670983,-0.011716004,-0.009450000,,,,,,,,,,,,,,,
1726773611.569345,569345531.000000000,1726773611.000000000,4.644069672,0.604103088,6.057053566,0.037697978,-0.011305993,-0.013178002,,,,,,,,,,,,,,,
1726773611.572060,572059698.000000000,1726773611.000000000,4.671348572,0.662575722,6.461890221,0.037866987,-0.013589000,-0.015832007,,,,,,,,,,,,,,,
1726773611.590662,590662550.000000000,1726773611.000000000,4.581799507,0.583230495,6.434638977,0.034243979,-0.013950994,-0.016398005,,,,,,,,,,,,,,,
1726773611.595409,595409124.000000000,1726773611.000000000,4.646205902,0.603846550,6.435379028,0.033710986,-0.015970999,-0.018129002,,,,,,,,,,,,,,,
1726773611.600101,600100587.000000000,1726773611.000000000,4.814392567,0.777143478,6.275647640,0.036198970,-0.019619007,-0.013490990,,,,,,,,,,,,,,,
1726773611.623578,623578254.000000000,1726773611.000000000,4.564786911,0.656374931,6.469699860,0.032477982,-0.015414996,-0.011340003,,,,,,,,,,,,,,,
1726773611.628920,628920105.000000000,1726773611.000000000,4.599883556,0.734371185,6.217702866,0.033976980,-0.015928000,-0.007020008,,,,,,,,,,,,,,,
1726773611.631936,631936050.000000000,1726773611.000000000,4.724440575,0.798631191,6.430511951,0.035098970,-0.018905006,-0.000703994,,,,,,,,,,,,,,,
1726773611.653073,653072587.000000000,1726773611.000000000,4.852075577,0.736222267,6.431632519,0.032909997,-0.021113001,0.002719000,,,,,,,,,,,,,,,
1726773611.658231,658230494.000000000,1726773611.000000000,4.632282257,0.719537735,6.329442024,0.034367979,-0.018932004,0.006001003,,,,,,,,,,,,,,,
1726773611.663431,663431328.000000000,1726773611.000000000,4.694716454,0.610678673,6.404797554,0.034822978,-0.024258003,0.006387003,,,,,,,,,,,,,,,
1726773611.685531,685531346.000000000,1726773611.000000000,4.604173660,0.428833961,6.497568130,0.038118001,-0.029112002,-0.001384005,,,,,,,,,,,,,,,
1726773611.691188,691187809.000000000,1726773611.000000000,4.691468716,0.705676556,6.316215515,0.047947973,-0.034965001,-0.007964998,,,,,,,,,,,,,,,
1726773611.693829,693829087.000000000,1726773611.000000000,4.843238354,0.602143764,6.561457634,0.046994995,-0.039726004,-0.020474002,,,,,,,,,,,,,,,
1726773611.715315,715315272.000000000,1726773611.000000000,4.629126549,0.613695860,6.567066193,0.048576970,-0.034826007,-0.034176003,,,,,,,,,,,,,,,
1726773611.719933,719933050.000000000,1726773611.000000000,4.550258636,0.537134409,6.098622322,0.048768993,-0.033034004,-0.041446999,,,,,,,,,,,,,,,
1726773611.723253,723252846.000000000,1726773611.000000000,4.469900608,0.459347248,6.509121418,0.046657987,-0.030973004,-0.041006006,,,,,,,,,,,,,,,
1726773611.746344,746344013.000000000,1726773611.000000000,4.506725311,0.533532143,6.383115768,0.047787994,-0.031879000,-0.039453007,,,,,,,,,,,,,,,
1726773611.751097,751097513.000000000,1726773611.000000000,4.646082401,0.379943609,6.247673988,0.046543982,-0.034866005,-0.030292993,,,,,,,,,,,,,,,
1726773611.754311,754311124.000000000,1726773611.000000000,4.601559639,0.312900543,6.432272911,0.044981997,-0.033750005,-0.016271006,,,,,,,,,,,,,,,
1726773611.778718,778717587.000000000,1726773611.000000000,4.726814747,0.267002106,6.455450535,0.044290993,-0.037330005,-0.007861003,,,,,,,,,,,,,,,
1726773611.785625,785624420.000000000,1726773611.000000000,4.484528542,0.307393551,6.170370579,0.045676988,-0.034517005,-0.005097000,,,,,,,,,,,,,,,
1726773611.788924,788923642.000000000,1726773611.000000000,4.621724606,0.263360500,6.480530262,0.043295976,-0.038896002,-0.002077997,,,,,,,,,,,,,,,
1726773611.807568,807568402.000000000,1726773611.000000000,4.410016060,0.185648441,6.568084240,0.041721981,-0.038901009,-0.001264000,,,,,,,,,,,,,,,
1726773611.812231,812230920.000000000,1726773611.000000000,4.551804543,0.183656216,6.473507404,0.041760996,-0.041389003,-0.003291007,,,,,,,,,,,,,,,
1726773611.816919,816918790.000000000,1726773611.000000000,4.384396553,0.237008095,5.820249557,0.044185989,-0.037387002,-0.010727001,,,,,,,,,,,,,,,
1726773611.839844,839843846.000000000,1726773611.000000000,4.416187286,0.174644470,6.457831860,0.040287990,-0.036742005,-0.015149003,,,,,,,,,,,,,,,
1726773611.844012,844011642.000000000,1726773611.000000000,4.302671432,0.125733376,6.414409637,0.037860990,-0.030480999,-0.021855004,,,,,,,,,,,,,,,
1726773611.847249,847249309.000000000,1726773611.000000000,4.235061646,0.224415779,6.559216022,0.036911979,-0.025418000,-0.026050007,,,,,,,,,,,,,,,
1726773611.869874,869874216.000000000,1726773611.000000000,4.200145721,0.194940329,6.629511356,0.035238989,-0.024528004,-0.034140013,,,,,,,,,,,,,,,
1726773611.873977,873976624.000000000,1726773611.000000000,4.252956390,0.085120440,6.355542660,0.032638989,-0.023413006,-0.034780011,,,,,,,,,,,,,,,
1726773611.877380,877379865.000000000,1726773611.000000000,4.499063492,0.111318350,6.732382298,0.031183992,-0.027487000,-0.029880008,,,,,,,,,,,,,,,
1726773611.901996,901996013.000000000,1726773611.000000000,4.578402519,0.043369770,6.634729862,0.030539978,-0.029336005,-0.028642002,,,,,,,,,,,,,,,
1726773611.907969,907968494.000000000,1726773611.000000000,4.573976517,0.114706278,6.403286457,0.034058992,-0.031368002,-0.027203007,,,,,,,,,,,,,,,
1726773611.911884,911883846.000000000,1726773611.000000000,4.652620316,0.059827805,6.583168507,0.033434995,-0.034853004,-0.025672004,,,,,,,,,,,,,,,
1726773611.932788,932787883.000000000,1726773611.000000000,4.767981529,0.173184395,6.596839905,0.037567977,-0.041210003,-0.028553000,,,,,,,,,,,,,,,
1726773611.937915,937915013.000000000,1726773611.000000000,4.916600227,0.239862919,6.212628365,0.042331997,-0.041795008,-0.025493009,,,,,,,,,,,,,,,
1726773611.941664,941663846.000000000,1726773611.000000000,4.812543392,0.374375343,6.462635517,0.046138983,-0.037816007,-0.023114003,,,,,,,,,,,,,,,
1726773611.963299,963299031.000000000,1726773611.000000000,4.629526138,0.272006750,6.405718327,0.046258971,-0.030040001,-0.019976005,,,,,,,,,,,,,,,
1726773611.967995,967994976.000000000,1726773611.000000000,4.732140541,0.409413815,6.244590282,0.051371995,-0.029490001,-0.018519007,,,,,,,,,,,,,,,
1726773611.971054,971054161.000000000,1726773611.000000000,4.818799973,0.317907333,6.211613655,0.052157998,-0.027310004,-0.013122000,,,,,,,,,,,,,,,
1726773611.995468,995467624.000000000,1726773611.000000000,4.883313179,0.301745892,6.335854053,0.056157980,-0.022125002,-0.010450007,,,,,,,,,,,,,,,
1726773612.002260,2260346.000000000,1726773612.000000000,4.666254520,0.481055737,6.150262833,0.062676989,-0.013653001,-0.009519009,,,,,,,,,,,,,,,
1726773612.006507,6507105.000000000,1726773612.000000000,4.705409050,0.550061226,6.426690102,0.066302985,-0.012135005,-0.006074000,,,,,,,,,,,,,,,
1726773612.023977,23977216.000000000,1726773612.000000000,4.831847668,0.497994900,6.395617962,0.064504981,-0.014829002,-0.005044010,,,,,,,,,,,,,,,
1726773612.028578,28577513.000000000,1726773612.000000000,4.689465523,0.550024986,6.269845963,0.065395996,-0.012931997,-0.002477001,,,,,,,,,,,,,,,
1726773612.033094,33094401.000000000,1726773612.000000000,4.851493835,0.595746040,5.699529648,0.067032993,-0.017340003,-0.001513995,,,,,,,,,,,,,,,
1726773612.058275,58275568.000000000,1726773612.000000000,4.770202637,0.535811901,6.352035999,0.066056967,-0.017917002,-0.004526999,,,,,,,,,,,,,,,
1726773612.065248,65247457.000000000,1726773612.000000000,4.832826614,0.702310324,6.003817081,0.069343001,-0.020178001,-0.004481995,,,,,,,,,,,,,,,
1726773612.067835,67834957.000000000,1726773612.000000000,4.855774879,0.717055082,6.066349506,0.068966992,-0.021266000,-0.004333995,,,,,,,,,,,,,,,
1726773612.086355,86354661.000000000,1726773612.000000000,4.867357731,0.801292419,6.125370026,0.070875973,-0.022279002,-0.004856000,,,,,,,,,,,,,,,
1726773612.090979,90979142.000000000,1726773612.000000000,4.810683250,0.717395782,6.096425533,0.069466986,-0.020802001,-0.006390003,,,,,,,,,,,,,,,
1726773612.095672,95672383.000000000,1726773612.000000000,4.830017567,0.641349077,5.878468513,0.071255967,-0.016711002,-0.006956002,,,,,,,,,,,,,,,
1726773612.119473,119473568.000000000,1726773612.000000000,4.721131802,0.568930864,6.060442924,0.076417997,-0.009333005,-0.010603003,,,,,,,,,,,,,,,
1726773612.124818,124817679.000000000,1726773612.000000000,4.542197704,0.574619770,5.808267593,0.083884969,0.001688005,-0.012976004,,,,,,,,,,,,,,,
1726773612.127658,127657772.000000000,1726773612.000000000,4.471185684,0.704711914,5.928155899,0.091017991,0.006422004,-0.018382007,,,,,,,,,,,,,,,
1726773612.148319,148319383.000000000,1726773612.000000000,4.419661999,0.612280369,6.021431446,0.090716988,0.009265000,-0.014759000,,,,,,,,,,,,,,,
1726773612.152771,152771050.000000000,1726773612.000000000,4.414653778,0.616349459,5.736440182,0.093953982,0.011737006,-0.016016001,,,,,,,,,,,,,,,
1726773612.155744,155743790.000000000,1726773612.000000000,4.403428078,0.643298149,6.016064167,0.097839996,0.016962003,-0.010314995,,,,,,,,,,,,,,,
1726773612.179260,179259457.000000000,1726773612.000000000,4.217730522,0.618788004,5.819125175,0.101525009,0.020894008,-0.010557013,,,,,,,,,,,,,,,
1726773612.183882,183882216.000000000,1726773612.000000000,4.196384907,0.732704401,5.616676331,0.107509986,0.019888001,-0.013202000,,,,,,,,,,,,,,,
1726773612.186968,186967698.000000000,1726773612.000000000,4.262611389,0.705652237,5.675985813,0.111253992,0.011244003,-0.007135000,,,,,,,,,,,,,,,
1726773612.209807,209807216.000000000,1726773612.000000000,4.182253361,0.504728794,5.768965244,0.112085000,0.005042003,-0.004669009,,,,,,,,,,,,,,,
1726773612.214946,214945624.000000000,1726773612.000000000,4.331504345,0.632845879,5.487099171,0.119672991,-0.002913999,-0.003499001,,,,,,,,,,,,,,,
1726773612.220154,220153531.000000000,1726773612.000000000,4.477758408,0.616387367,5.688807964,0.121533990,-0.008077994,0.002182998,,,,,,,,,,,,,,,
1726773612.240283,240282587.000000000,1726773612.000000000,4.351013660,0.626526117,5.684551716,0.123190999,-0.006828004,-0.001915000,,,,,,,,,,,,,,,
1726773612.246167,246166679.000000000,1726773612.000000000,4.384752274,0.522624969,5.550437927,0.124726012,-0.006517997,-0.000952005,,,,,,,,,,,,,,,
1726773612.252128,252128012.000000000,1726773612.000000000,4.422924995,0.458075762,5.615973949,0.124961004,-0.004201002,-0.002969999,,,,,,,,,,,,,,,
1726773612.273322,273322253.000000000,1726773612.000000000,4.341290474,0.428658962,5.557069302,0.127393007,0.001513005,-0.008376000,,,,,,,,,,,,,,,
1726773612.279290,279290216.000000000,1726773612.000000000,4.354384422,0.424273014,5.552736282,0.131881014,0.005754997,-0.008433998,,,,,,,,,,,,,,,
1726773612.282688,282688457.000000000,1726773612.000000000,4.077562809,0.483729362,5.434910774,0.134277001,0.013578995,-0.012698004,,,,,,,,,,,,,,,
1726773612.302853,302852827.000000000,1726773612.000000000,3.981742859,0.514412165,5.621226311,0.136016995,0.015564999,-0.016138002,,,,,,,,,,,,,,,
1726773612.307029,307028957.000000000,1726773612.000000000,3.934569120,0.596420527,5.500068665,0.136432990,0.016975001,-0.012554004,,,,,,,,,,,,,,,
1726773612.311191,311190549.000000000,1726773612.000000000,4.011492729,0.574688196,5.622859001,0.135898992,0.014869995,-0.012567005,,,,,,,,,,,,,,,
1726773612.336368,336368401.000000000,1726773612.000000000,4.106234550,0.576207876,5.776680946,0.134597003,0.011759005,-0.006956000,,,,,,,,,,,,,,,
1726773612.340526,340526290.000000000,1726773612.000000000,4.022723198,0.688446999,5.484268188,0.138328001,0.011017006,-0.003646005,,,,,,,,,,,,,,,
1726773612.344127,344127012.000000000,1726773612.000000000,4.071330547,0.549110413,5.687574863,0.138107002,0.006366997,-0.007049003,,,,,,,,,,,,,,,
1726773612.367118,367118068.000000000,1726773612.000000000,4.122748375,0.576485157,5.729883671,0.141817987,0.001569995,-0.007508990,,,,,,,,,,,,,,,
1726773612.373631,373630605.000000000,1726773612.000000000,4.051048279,0.509566903,5.753557682,0.143907994,0.002612009,-0.014643003,,,,,,,,,,,,,,,
1726773612.376160,376160401.000000000,1726773612.000000000,4.156725883,0.589134216,5.583581924,0.149237007,0.000755002,-0.014874004,,,,,,,,,,,,,,,
1726773612.396341,396340623.000000000,1726773612.000000000,4.120584965,0.637158155,5.660652161,0.155118987,0.000483001,-0.019244004,,,,,,,,,,,,,,,
1726773612.401003,401002605.000000000,1726773612.000000000,4.147847176,0.646530271,5.552124977,0.159171015,-0.001447996,-0.023090007,,,,,,,,,,,,,,,
1726773612.404584,404584123.000000000,1726773612.000000000,4.233592987,0.594852865,5.509452820,0.160488993,-0.003853997,-0.019598007,,,,,,,,,,,,,,,
1726773612.427775,427774568.000000000,1726773612.000000000,4.229684353,0.458753824,5.530352116,0.159603000,-0.005711999,-0.016477993,,,,,,,,,,,,,,,
1726773612.432744,432744383.000000000,1726773612.000000000,4.161527634,0.343490124,5.494058609,0.158672005,-0.004599001,-0.010448007,,,,,,,,,,,,,,,
1726773612.435757,435757512.000000000,1726773612.000000000,4.356727600,0.312460542,5.551535606,0.157847986,-0.009360002,-0.008558000,,,,,,,,,,,,,,,
1726773612.458870,458869642.000000000,1726773612.000000000,4.286394119,0.406399250,5.396980286,0.160180971,-0.006432002,-0.006304000,,,,,,,,,,,,,,,
1726773612.465702,465701975.000000000,1726773612.000000000,4.241146564,0.295574903,5.367072582,0.157743007,-0.006436004,-0.008707007,,,,,,,,,,,,,,,
1726773612.470073,470072642.000000000,1726773612.000000000,4.228480339,0.333216548,5.465330124,0.158053994,-0.005311999,-0.012158010,,,,,,,,,,,,,,,
1726773612.489256,489256494.000000000,1726773612.000000000,4.334041595,0.332602739,5.558860779,0.157245010,-0.007702006,-0.011322003,,,,,,,,,,,,,,,
1726773612.494446,494446142.000000000,1726773612.000000000,4.221879482,0.353954434,5.404915333,0.158048019,-0.005744005,-0.017646002,,,,,,,,,,,,,,,
1726773612.498223,498222938.000000000,1726773612.000000000,4.230145931,0.316262364,5.348334312,0.155121014,-0.006691994,-0.018712999,,,,,,,,,,,,,,,
1726773612.520216,520215864.000000000,1726773612.000000000,4.322443008,0.334690809,5.562979221,0.153492004,-0.012494008,-0.020674998,,,,,,,,,,,,,,,
1726773612.524761,524761494.000000000,1726773612.000000000,4.273389816,0.329077125,5.498751640,0.152493015,-0.014758000,-0.026354998,,,,,,,,,,,,,,,
1726773612.527990,527990235.000000000,1726773612.000000000,4.389953136,0.377206206,5.618091106,0.152740985,-0.018140003,-0.018497003,,,,,,,,,,,,,,,
1726773612.550862,550862105.000000000,1726773612.000000000,4.366266251,0.343302548,5.802999020,0.152296007,-0.018701002,-0.018865000,,,,,,,,,,,,,,,
1726773612.554867,554866957.000000000,1726773612.000000000,4.302005291,0.206023335,5.428111076,0.150277987,-0.017853003,-0.020512996,,,,,,,,,,,,,,,
1726773612.558608,558607531.000000000,1726773612.000000000,4.256537914,0.143231273,5.798606873,0.149425000,-0.017111003,-0.010790002,,,,,,,,,,,,,,,
1726773612.582842,582841549.000000000,1726773612.000000000,4.153891087,0.222635865,5.771080017,0.151266992,-0.014237001,-0.015246999,,,,,,,,,,,,,,,
1726773612.589728,589728420.000000000,1726773612.000000000,4.064987183,0.393660903,5.397169113,0.153315008,-0.013463995,-0.011985000,,,,,,,,,,,,,,,
1726773612.594204,594204253.000000000,1726773612.000000000,4.038344383,0.207398176,5.841207504,0.148240998,-0.012364998,-0.009670993,,,,,,,,,,,,,,,
1726773612.613212,613211605.000000000,1726773612.000000000,4.147782803,0.244144440,5.747150898,0.149446011,-0.014083998,-0.015292997,,,,,,,,,,,,,,,
