__time,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726873838.668729,1726873838.668729305,-0.078431358,-0.054903303,0.402576208,0.024856715,-0.040869460,2.314080295,0.914135754,0.499320120,-0.198975429,0.433142632
1726873838.678723,1726873838.678722858,-0.082108257,-0.050714111,0.402138740,0.027399322,-0.039679322,2.314949943,0.914308071,0.497652680,-0.197121784,0.433339834
1726873838.688608,1726873838.688607693,-0.078857762,-0.056624823,0.402184129,0.024724230,-0.041730464,2.314989262,0.914273024,0.495862335,-0.195163161,0.433336139
1726873838.698734,1726873838.698734283,-0.083165547,-0.014443995,0.397211343,0.035281524,-0.023137005,2.324469750,0.916756868,0.494773537,-0.193261713,0.434551984
1726873838.708720,1726873838.708719969,-0.084422585,-0.010327620,0.397405416,0.036668856,-0.021510458,2.323869663,0.916657805,0.493144065,-0.191382274,0.434818923
1726873838.708846,1726873838.708845615,-0.084365338,-0.013779271,0.398626238,0.035927515,-0.023126468,2.321342696,0.916117609,0.491406530,-0.189425379,0.434823602
1726873838.718719,1726873838.718719006,-0.083081539,-0.016430477,0.398934484,0.034804139,-0.024095044,2.320785834,0.916001916,0.489640325,-0.187416255,0.434954345
1726873838.728726,1726873838.728725672,-0.085318106,-0.010213162,0.399101198,0.037061833,-0.021704696,2.320151729,0.915900409,0.487966835,-0.185429856,0.435175419
1726873838.738724,1726873838.738723516,-0.103877986,-0.039873180,0.386663079,0.040185221,-0.038414255,2.348345859,0.920543969,0.485616148,-0.184437066,0.435286045
1726873838.748798,1726873838.748797894,-0.099695261,-0.031871128,0.463119775,0.036788177,-0.037175518,2.178726339,0.884751260,0.485742092,-0.185289443,0.435593754
1726873838.758714,1726873838.758713722,-0.100475779,-0.032044247,0.390491843,0.039982986,-0.034328938,2.339691862,0.919096887,0.482472986,-0.179906607,0.435554028
1726873838.758837,1726873838.758837461,-0.099086043,-0.030696797,0.392933488,0.039517093,-0.033545524,2.334325241,0.918104768,0.480741888,-0.177842587,0.435687482
1726873838.768726,1726873838.768725872,-0.096868873,-0.027005830,0.394288033,0.039175041,-0.031477612,2.331230061,0.917611837,0.479117811,-0.175712362,0.435901463
1726873838.778724,1726873838.778723717,-0.096601169,-0.023144120,0.394386858,0.039807763,-0.029660702,2.330850665,0.917602658,0.477387726,-0.173715562,0.436220080
1726873838.788738,1726873838.788738489,-0.099056903,-0.034133670,0.400780529,0.038528889,-0.035445847,2.317345935,0.914677083,0.475486428,-0.171409085,0.435967892
1726873838.798730,1726873838.798730373,-0.097683485,-0.025841414,0.399266183,0.039608136,-0.031320196,2.320310580,0.915443480,0.474207014,-0.168994918,0.436477065
1726873838.808711,1726873838.808710814,-0.100143541,-0.025421054,0.399577826,0.040807262,-0.031632174,2.319589675,0.915244102,0.472478002,-0.166889936,0.436681896
1726873838.808836,1726873838.808835506,-0.101278696,-0.022472070,0.395762861,0.042040639,-0.030337002,2.327774167,0.916888297,0.470552951,-0.165129900,0.436979622
1726873838.818715,1726873838.818715334,-0.094993194,-0.052763367,0.398351640,0.033064179,-0.043054450,2.323380284,0.915624976,0.468230575,-0.163335651,0.436460286
1726873838.828713,1726873838.828712940,-0.100242875,-0.022261859,0.397311151,0.041556355,-0.030106409,2.324397108,0.916248143,0.467068225,-0.160890803,0.437460154
1726873838.838790,1726873838.838790178,-0.105622302,-0.024396147,0.400534064,0.043485064,-0.032302190,2.317397331,0.914679229,0.465631187,-0.158232480,0.437557042
1726873838.848720,1726873838.848719597,-0.104770135,-0.022574285,0.397333264,0.043567929,-0.031148311,2.324313484,0.916110218,0.463719726,-0.156306773,0.437835634
1726873838.858703,1726873838.858702898,-0.106236455,-0.024268287,0.397051007,0.043914333,-0.032199774,2.324994270,0.916179776,0.461868703,-0.154232234,0.438016564
