__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726770883.493922,493922250.000000000,1726770883.000000000,5.456308365,0.683998346,5.719095230,0.140874982,-0.038098998,-0.011260004
1726770883.498034,498034528.000000000,1726770883.000000000,5.487347126,0.732786655,5.499390602,0.143289998,-0.038211007,-0.019765003
1726770883.523722,523722120.000000000,1726770883.000000000,5.472434521,0.863491654,5.472516537,0.147174001,-0.034466002,-0.023329001
1726770883.528874,528874046.000000000,1726770883.000000000,5.610930443,0.655200601,5.472440720,0.145664990,-0.032818999,-0.018781994
1726770883.531766,531766065.000000000,1726770883.000000000,5.406698227,0.782349825,5.723188400,0.154628009,-0.020223999,-0.017992996
1726770883.551600,551600380.000000000,1726770883.000000000,5.376101494,0.816456556,5.690143108,0.159767002,-0.013206996,-0.010851008
1726770883.556804,556803750.000000000,1726770883.000000000,5.279509068,0.909879208,5.499650002,0.164661005,-0.009246994,-0.013851006
1726770883.561980,561979602.000000000,1726770883.000000000,5.192437649,1.041108489,5.625506401,0.167246997,-0.006855007,-0.011824009
1726770883.583651,583651083.000000000,1726770883.000000000,5.200797081,0.995173931,5.531363010,0.167555988,-0.005684005,-0.011778004
1726770883.587980,587980157.000000000,1726770883.000000000,5.234780788,0.915825367,5.501676083,0.167696983,-0.003384994,-0.011379011
1726770883.591740,591739787.000000000,1726770883.000000000,5.147974491,1.083187580,5.403991699,0.173345000,-0.000344999,-0.012869004
1726770883.616684,616683898.000000000,1726770883.000000000,5.208312035,0.949397326,5.589829445,0.171810001,-0.000919996,-0.014058000
1726770883.620900,620900083.000000000,1726770883.000000000,5.352025986,0.778963447,5.400849342,0.172341973,-0.000489986,-0.024372013
1726770883.623928,623927491.000000000,1726770883.000000000,5.333437443,0.638638496,5.589812279,0.173719004,0.002305007,-0.045208011
1726770883.647815,647814768.000000000,1726770883.000000000,5.272923946,0.700791121,5.366898060,0.180050001,0.008067003,-0.047633007
1726770883.652075,652074620.000000000,1726770883.000000000,5.216040134,0.757526040,5.425974369,0.182412013,0.009104002,-0.048994016
1726770883.655114,655114509.000000000,1726770883.000000000,5.244765282,0.840235651,5.360781193,0.183101997,0.009335002,-0.031693004
1726770883.676754,676754454.000000000,1726770883.000000000,5.411413193,0.768324494,5.512277603,0.181020021,0.006387001,-0.016968999
1726770883.683818,683817861.000000000,1726770883.000000000,5.527914524,0.847834706,5.440443993,0.182498991,0.002396009,-0.008559999
1726770883.687128,687128157.000000000,1726770883.000000000,5.517367363,0.945171356,5.409552574,0.183804005,0.003942012,0.002399003
1726770883.706666,706665620.000000000,1726770883.000000000,5.609566212,0.860358477,5.443278790,0.180345982,0.001238999,0.003736997
1726770883.711277,711276417.000000000,1726770883.000000000,5.554221153,0.867035151,5.224719048,0.180040002,0.001709010,0.005979007
1726770883.715960,715960342.000000000,1726770883.000000000,5.711487770,0.836621284,5.436193466,0.180159003,-0.002605994,0.004949001
1726770883.739122,739121824.000000000,1726770883.000000000,5.474832535,0.876286507,5.319498062,0.180839017,0.002067993,-0.006887002
1726770883.743208,743208102.000000000,1726770883.000000000,5.372330666,0.834796429,5.229910374,0.181159034,0.005302006,-0.014566999
1726770883.746942,746942065.000000000,1726770883.000000000,5.776646137,0.645009995,5.412218094,0.182791993,0.004107993,-0.017324008
1726770883.769024,769024305.000000000,1726770883.000000000,5.463559628,0.727625608,5.445021629,0.191648006,0.018100988,-0.023696998
1726770883.773158,773158231.000000000,1726770883.000000000,5.491956711,0.780389965,5.034986496,0.199472040,0.025494011,-0.023126997
1726770883.776457,776456861.000000000,1726770883.000000000,5.401922703,0.638170600,5.375500679,0.200268999,0.030177999,-0.021377999
1726770883.800585,800585287.000000000,1726770883.000000000,5.511328220,0.735606670,5.249889374,0.203142017,0.030284995,-0.020126998
1726770883.808534,808534009.000000000,1726770883.000000000,5.606866360,0.751737118,5.113226891,0.204486012,0.028294016,-0.002596000
1726770883.831112,831111713.000000000,1726770883.000000000,5.782145500,0.521707535,5.454810143,0.197578996,0.021732021,0.001093002
1726770883.835377,835377157.000000000,1726770883.000000000,5.937624454,0.574960709,4.979478836,0.196983024,0.015281995,0.005412001
1726770883.838789,838788879.000000000,1726770883.000000000,6.103295326,0.444147110,5.291073322,0.191400006,0.009305003,0.011829999
1726770883.862460,862459954.000000000,1726770883.000000000,6.102739334,0.343820095,5.285136700,0.188880026,0.005652012,0.011640999
1726770883.867215,867215065.000000000,1726770883.000000000,6.144643307,0.384764910,4.939131260,0.188542992,0.002274000,0.009946006
1726770883.870576,870575861.000000000,1726770883.000000000,6.280920982,0.289754152,5.288457394,0.183770001,-0.001567005,0.008305999
1726770883.893496,893495824.000000000,1726770883.000000000,6.198674202,0.382190347,5.193354607,0.185589001,-0.001230001,0.005389998
1726770883.898088,898087824.000000000,1726770883.000000000,6.130609512,0.276178718,4.979797363,0.182523012,-0.000626992,0.001453000
1726770883.901524,901524361.000000000,1726770883.000000000,6.237393856,0.418847442,5.198736191,0.183689013,-0.003833000,-0.000325997
1726770883.925671,925670750.000000000,1726770883.000000000,6.112213135,0.458607554,5.205708981,0.182556987,-0.002436991,-0.004840994
1726770883.932663,932663287.000000000,1726770883.000000000,5.975698948,0.335430503,4.957636833,0.180359021,-0.001202997,-0.011669002
1726770883.935357,935356528.000000000,1726770883.000000000,5.902557850,0.515757799,5.146473408,0.182940975,-0.000729004,-0.014819007
1726770883.954531,954531046.000000000,1726770883.000000000,5.891463280,0.438423753,5.310738564,0.179945022,-0.000465988,-0.021384012
1726770883.959127,959126768.000000000,1726770883.000000000,5.621799946,0.641528487,5.128253460,0.183706000,0.004076990,-0.030484010
1726770883.963755,963754787.000000000,1726770883.000000000,6.374115467,0.463722944,5.269238949,0.189548984,0.003705001,-0.007043001
1726770883.985984,985984416.000000000,1726770883.000000000,6.001265049,0.245165408,5.149698734,0.197959989,0.023871008,-0.029537002
1726770883.990218,990218287.000000000,1726770883.000000000,5.592403412,0.585328400,4.992019653,0.211964041,0.042053983,-0.015671004
1726770883.993960,993959694.000000000,1726770883.000000000,5.652522087,0.692525387,5.268652439,0.216004014,0.042433012,-0.016176999
1726770884.015487,15486620.000000000,1726770884.000000000,5.698288918,0.714100957,5.297701359,0.215238005,0.040209010,-0.010894001
1726770884.020566,20566102.000000000,1726770884.000000000,5.657979965,0.729325891,4.974868774,0.215922013,0.039085999,0.003546000
1726770884.025699,25698639.000000000,1726770884.000000000,5.658317566,0.753844619,5.386964798,0.214149028,0.039004017,0.004980999
1726770884.047778,47778213.000000000,1726770884.000000000,5.736571312,0.936640739,5.379023552,0.216947973,0.035022013,0.010099004
1726770884.054614,54613898.000000000,1726770884.000000000,5.645755291,0.974187374,5.066560268,0.217030004,0.035820015,0.013372000
1726770884.057503,57502990.000000000,1726770884.000000000,5.957078934,0.820898652,5.097434044,0.214359999,0.030677006,0.008273007
1726770884.078448,78447787.000000000,1726770884.000000000,5.804838181,0.740637898,5.096184254,0.214259028,0.033581011,0.006408004
1726770884.083217,83216620.000000000,1726770884.000000000,5.645781040,0.666530132,5.102520466,0.211908996,0.035259999,-0.003569011
1726770884.086510,86509602.000000000,1726770884.000000000,5.699788570,0.755223870,5.100689411,0.214385018,0.034647018,-0.006464000
1726770884.109952,109952139.000000000,1726770884.000000000,5.699598312,0.811289668,4.973079681,0.215334028,0.034132015,-0.002340008
1726770884.115217,115216861.000000000,1726770884.000000000,5.663780689,0.951390386,4.879708767,0.215404972,0.030885005,-0.006518994
1726770884.118471,118471102.000000000,1726770884.000000000,5.935326576,0.860664606,5.186359406,0.209558010,0.019692007,-0.002865995
1726770884.140991,140991287.000000000,1726770884.000000000,5.737347126,0.661430240,5.225315094,0.204065010,0.023264010,0.000854006
1726770884.147063,147063064.000000000,1726770884.000000000,5.735240459,0.780238032,4.940220833,0.207049012,0.022136997,-0.003556993
1726770884.150492,150491620.000000000,1726770884.000000000,5.840174198,0.700260282,5.187577724,0.205564991,0.020284005,0.000709007
1726770884.170804,170804268.000000000,1726770884.000000000,5.726479530,0.823326468,5.348671436,0.207761019,0.023425004,-0.003273999
1726770884.175945,175945046.000000000,1726770884.000000000,5.639549255,0.712293148,5.258624554,0.206584007,0.026044011,-0.009581989
1726770884.180199,180199490.000000000,1726770884.000000000,5.750848770,0.677580595,5.192707539,0.208271042,0.026563011,-0.007444998
1726770884.202936,202936101.000000000,1726770884.000000000,5.597104549,0.702838063,5.290570259,0.209956020,0.030921003,-0.014814997
1726770884.207305,207305416.000000000,1726770884.000000000,5.511662483,0.800953329,5.165850639,0.212830991,0.034003995,-0.013242998
1726770884.210336,210335768.000000000,1726770884.000000000,5.705526829,0.791353106,5.198587418,0.211690009,0.031115014,-0.011017997
1726770884.233006,233005768.000000000,1726770884.000000000,5.619822979,0.701323748,5.257229328,0.210973993,0.031540018,-0.012383005
1726770884.236935,236934676.000000000,1726770884.000000000,5.569148540,0.783914804,4.918618202,0.211008027,0.032862008,-0.008949000
1726770884.240685,240684694.000000000,1726770884.000000000,5.733992577,0.663594007,5.348253727,0.209784999,0.029059000,-0.006908996
1726770884.266545,266545268.000000000,1726770884.000000000,5.732776165,0.656188548,5.255674362,0.209749997,0.028989006,-0.011006993
1726770884.272971,272971287.000000000,1726770884.000000000,5.773256302,0.698629260,4.876556873,0.211208999,0.027835000,-0.009053994
1726770884.275773,275772861.000000000,1726770884.000000000,5.852292538,0.661365628,5.157691002,0.209898978,0.025829010,-0.009954996
1726770884.294781,294780768.000000000,1726770884.000000000,5.866154194,0.638566852,5.156248569,0.208918005,0.024330009,-0.009281997
1726770884.299380,299379694.000000000,1726770884.000000000,5.805419445,0.709252000,5.220110416,0.208384022,0.023735000,-0.006946999
1726770884.304030,304030194.000000000,1726770884.000000000,5.833602428,0.662781119,4.999120235,0.207528010,0.022374008,-0.005883992
1726770884.327602,327602027.000000000,1726770884.000000000,5.773938656,0.725484610,5.190234661,0.207317024,0.022730008,-0.007837994
1726770884.332951,332951009.000000000,1726770884.000000000,5.892991066,0.796028495,5.062875271,0.208421022,0.020030003,-0.007476002
1726770884.335948,335947527.000000000,1726770884.000000000,5.759938717,0.654865861,5.192076206,0.205786005,0.023345007,-0.007152992
1726770884.357429,357429083.000000000,1726770884.000000000,5.697051525,0.668755651,5.129331112,0.206472978,0.024873005,-0.005769995
1726770884.361992,361992194.000000000,1726770884.000000000,5.761184692,0.640885472,5.004104614,0.206493005,0.024547013,-0.005730000
1726770884.365407,365406509.000000000,1726770884.000000000,5.973433495,0.652315497,5.339997768,0.206744030,0.019328004,-0.001817992
1726770884.388396,388396064.000000000,1726770884.000000000,5.933614254,0.545576096,5.308018208,0.205118030,0.019699005,-0.002317994
1726770884.392467,392466935.000000000,1726770884.000000000,5.885424137,0.545115829,5.118422031,0.205243990,0.019147996,-0.004697002
1726770884.396226,396226064.000000000,1726770884.000000000,5.973337173,0.583714008,5.275534630,0.205062017,0.017454000,-0.003703993
1726770884.418912,418912249.000000000,1726770884.000000000,5.861411572,0.588640332,5.374248981,0.205767989,0.020943001,-0.009882003
1726770884.422997,422997120.000000000,1726770884.000000000,5.821603298,0.549312472,4.965260029,0.206606984,0.020988995,-0.017164007
1726770884.426188,426188249.000000000,1726770884.000000000,5.953051567,0.408835888,5.338563442,0.204144001,0.018445008,-0.018391008
1726770884.450336,450336435.000000000,1726770884.000000000,6.038228512,0.372921139,5.305522919,0.204041019,0.017031014,-0.019734005
