__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726772376.794705,794705064.000000000,1726772376.000000000,4.949428558,0.734378934,4.422841072,0.163222983,-0.059808016,0.001058000
1726772376.816774,816774397.000000000,1726772376.000000000,4.951548100,0.796937585,4.389812946,0.164934009,-0.059876006,0.000041996
1726772376.821845,821844675.000000000,1726772376.000000000,4.912209034,0.776500940,4.207182884,0.163275018,-0.059532002,-0.002020005
1726772376.825705,825704786.000000000,1726772376.000000000,4.754746914,0.919803619,4.495065212,0.164598003,-0.055764005,-0.000397997
1726772376.847763,847763415.000000000,1726772376.000000000,4.787409306,0.836177826,4.808854103,0.162507996,-0.056815002,-0.003017002
1726772376.852456,852455823.000000000,1726772376.000000000,4.681986332,0.934442639,4.402834892,0.164799988,-0.055073000,-0.005367003
1726772376.855695,855695082.000000000,1726772376.000000000,4.771425247,0.974863410,4.654727459,0.166069016,-0.054020997,-0.002292000
1726772376.879566,879566064.000000000,1726772376.000000000,4.859914780,1.051425576,4.685456276,0.170376003,-0.051387995,-0.003074992
1726772376.886337,886336952.000000000,1726772376.000000000,4.735719204,1.029883504,4.401456356,0.175573990,-0.043637998,-0.004280991
1726772376.890667,890667212.000000000,1726772376.000000000,4.831737518,1.094118595,4.674860477,0.179928005,-0.043224007,-0.002011998
1726772376.909363,909362452.000000000,1726772376.000000000,4.705420017,1.092166424,4.573470592,0.182287008,-0.041611008,-0.002304000
1726772376.913529,913528638.000000000,1726772376.000000000,4.787335396,1.235722065,4.533825874,0.186433002,-0.043464005,0.000473002
1726772376.917644,917643527.000000000,1726772376.000000000,4.695310116,1.233179092,4.285569191,0.187777027,-0.039497998,0.002077996
1726772376.941509,941509527.000000000,1726772376.000000000,4.826923847,1.001200676,4.440066338,0.183199987,-0.042627003,0.002934000
1726772376.948521,948521249.000000000,1726772376.000000000,4.768489361,1.039591789,4.477777958,0.183280990,-0.039650004,0.004454998
1726772376.951343,951342730.000000000,1726772376.000000000,4.958111286,1.048527002,4.497360706,0.184721008,-0.044901006,0.006892001
1726772376.971362,971362397.000000000,1726772376.000000000,5.004159927,0.928669691,4.405064106,0.182714984,-0.045011003,0.006238998
1726772376.975682,975682564.000000000,1726772376.000000000,5.001319885,0.967266798,4.052529812,0.185414001,-0.046223000,0.005295994
1726772376.979075,979074767.000000000,1726772376.000000000,4.953178406,0.864830732,4.024071693,0.180803999,-0.048375003,0.005234996
1726772377.002809,2809397.000000000,1726772377.000000000,4.867382526,0.746211708,4.272785664,0.178149000,-0.048678998,0.004327013
1726772377.007517,7516601.000000000,1726772377.000000000,5.070202827,0.828256011,4.185594082,0.176022992,-0.053456001,0.004272997
1726772377.010771,10770526.000000000,1726772377.000000000,5.094018936,0.734905958,4.630515099,0.171945021,-0.053773999,0.004511998
1726772377.033810,33810471.000000000,1726772377.000000000,5.055884361,0.522415876,4.577994823,0.165592983,-0.053326003,0.001563998
1726772377.037943,37943212.000000000,1726772377.000000000,4.987618446,0.667725563,4.420664787,0.168517008,-0.053188015,-0.003741997
1726772377.042011,42011267.000000000,1726772377.000000000,5.000327587,0.683266282,4.729210377,0.169797003,-0.053628001,-0.004792992
1726772377.064598,64598434.000000000,1726772377.000000000,4.948516369,0.522130728,4.795729160,0.165986001,-0.053023007,-0.006871993
1726772377.068779,68779397.000000000,1726772377.000000000,4.724190235,0.587156177,4.456340790,0.166596010,-0.049478006,-0.009264999
1726772377.072605,72604952.000000000,1726772377.000000000,4.898602486,0.598092675,4.894256592,0.165955991,-0.051894002,-0.005555000
1726772377.095264,95263897.000000000,1726772377.000000000,4.937435150,0.688497961,4.864909172,0.166432008,-0.053181008,-0.006265999
1726772377.099529,99528489.000000000,1726772377.000000000,4.911621094,0.806604385,4.175099850,0.169866994,-0.052024007,-0.004950996
1726772377.102949,102949360.000000000,1726772377.000000000,4.867821217,0.755224884,4.900267124,0.166842014,-0.050988007,-0.003041001
1726772377.127465,127465156.000000000,1726772377.000000000,4.825454235,0.890419126,4.868737698,0.169323981,-0.050555002,-0.004593998
