__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726769968.413138,413137610.000000000,1726769968.000000000,4.169601440,1.351863861,6.593772411,0.090316996,-0.064129010,0.001172999
1726769968.433441,433441295.000000000,1726769968.000000000,4.176653385,1.383891344,6.656005859,0.090881988,-0.064627007,-0.001066996
1726769968.437577,437576888.000000000,1726769968.000000000,4.090226173,1.254628897,6.498976231,0.088583991,-0.063829005,0.000325998
1726769968.441378,441377832.000000000,1726769968.000000000,4.126152992,1.372704506,6.683917522,0.091274999,-0.064093009,0.001850003
1726769968.465626,465625592.000000000,1726769968.000000000,3.997613430,1.298604012,6.909097672,0.089289993,-0.060735010,0.000771996
1726769968.469986,469986444.000000000,1726769968.000000000,4.041750431,1.374502182,6.596027374,0.090541989,-0.061853006,0.000296999
1726769968.473007,473007351.000000000,1726769968.000000000,4.179072380,1.377688169,6.690098763,0.090514988,-0.063226007,0.002526997
1726769968.495900,495900240.000000000,1726769968.000000000,4.226878166,1.285365343,6.840289116,0.088992000,-0.066409007,0.001657004
1726769968.503072,503072036.000000000,1726769968.000000000,4.163570404,1.389437675,6.683305264,0.091463998,-0.065411009,-0.000893990
1726769968.506880,506879795.000000000,1726769968.000000000,4.237946510,1.292049885,6.871634960,0.088795997,-0.066950008,0.001474002
1726769968.524976,524975684.000000000,1726769968.000000000,4.166810989,1.316855669,6.874042511,0.089041002,-0.065268010,0.001290003
1726769968.529544,529544018.000000000,1726769968.000000000,4.271165371,1.394338608,6.778577328,0.090695001,-0.066892006,0.001657002
1726769968.534060,534059610.000000000,1726769968.000000000,4.272403717,1.376212120,6.586328030,0.091401987,-0.067538008,0.002219994
1726769968.559059,559059221.000000000,1726769968.000000000,4.088752270,1.284950495,6.750652790,0.089002982,-0.063182004,-0.000226999
1726769968.563213,563212814.000000000,1726769968.000000000,4.155985832,1.376067877,6.591895580,0.090597995,-0.064895011,0.001335004
1726769968.567451,567451277.000000000,1726769968.000000000,4.192357063,1.411030769,6.745825291,0.091907993,-0.065203004,0.001844000
1726769968.589550,589549703.000000000,1726769968.000000000,4.185070038,1.423797607,6.902598858,0.092200987,-0.064562008,0.002680006
1726769968.595624,595624295.000000000,1726769968.000000000,4.066834450,1.322996616,6.467452526,0.090341002,-0.062697008,0.001192998
1726769968.598872,598871999.000000000,1726769968.000000000,4.158911228,1.361914158,6.750079632,0.089837983,-0.064802006,0.000961000
1726769968.618614,618614351.000000000,1726769968.000000000,4.060230255,1.387013435,6.752251625,0.090088978,-0.062829003,0.000945004
1726769968.622956,622955981.000000000,1726769968.000000000,4.148358345,1.432781935,6.746408463,0.092138991,-0.064733006,0.000804996
1726769968.627110,627109962.000000000,1726769968.000000000,4.109283447,1.313310862,6.874049187,0.089005008,-0.064668000,0.000083998
1726769968.649863,649863036.000000000,1726769968.000000000,4.046441078,1.392029285,7.000976086,0.090265006,-0.062985003,0.000565996
1726769968.653969,653969240.000000000,1726769968.000000000,4.130690098,1.421647549,6.590025425,0.092607990,-0.063763008,0.000671003
1726769968.657365,657364999.000000000,1726769968.000000000,4.265885353,1.390727997,6.872427940,0.090601988,-0.066774003,0.001642995
1726769968.681287,681287073.000000000,1726769968.000000000,4.220071316,1.384435415,6.846412182,0.089251980,-0.065795004,0.000931002
1726769968.685345,685345332.000000000,1726769968.000000000,4.184901237,1.372976065,6.590854168,0.091323987,-0.064781010,0.000499997
1726769968.689071,689070666.000000000,1726769968.000000000,4.179450035,1.394421816,6.877753258,0.089839995,-0.064440012,0.002132004
1726769968.711860,711860369.000000000,1726769968.000000000,4.156467438,1.247092724,6.782351494,0.087570995,-0.064759009,0.000960996
1726769968.716113,716112925.000000000,1726769968.000000000,4.248619556,1.378208637,6.713826180,0.091079004,-0.066731006,0.001336003
1726769968.719410,719410388.000000000,1726769968.000000000,4.332106590,1.332844734,6.935837746,0.089430980,-0.067430004,0.001986997
1726769968.743903,743903369.000000000,1726769968.000000000,4.080584049,1.249630451,6.907785416,0.088024005,-0.062977009,0.000774000
1726769968.749817,749816814.000000000,1726769968.000000000,4.243686199,1.327385187,6.719256401,0.089726985,-0.065289006,-0.000208993
1726769968.753653,753652832.000000000,1726769968.000000000,4.137911797,1.402185440,6.687987328,0.090801984,-0.063701011,0.002857005
1726769968.773036,773035684.000000000,1726769968.000000000,4.236357212,1.421879292,6.904822350,0.091408998,-0.065531008,0.001469001
1726769968.778177,778177203.000000000,1726769968.000000000,4.168615341,1.335531235,6.532444477,0.089166984,-0.065045007,-0.000037994
1726769968.783371,783371277.000000000,1726769968.000000000,4.258281231,1.433553696,6.524981976,0.091796994,-0.067857012,0.001178997
1726769968.806439,806438851.000000000,1726769968.000000000,4.170675278,1.246793747,6.808927536,0.088846996,-0.065417007,-0.000728995
1726769968.812477,812476851.000000000,1726769968.000000000,4.239436150,1.376565933,6.592441559,0.090595990,-0.065774009,0.001345005
1726769968.815358,815357888.000000000,1726769968.000000000,4.215347290,1.344047785,6.779567242,0.090142995,-0.065408006,0.001150006
1726769968.836218,836218277.000000000,1726769968.000000000,4.221885681,1.379878283,6.713432312,0.091100998,-0.066446006,0.002018001
1726769968.840796,840795980.000000000,1726769968.000000000,4.235770226,1.257605314,6.622811794,0.088305011,-0.066646010,0.000143997
1726769968.844437,844436980.000000000,1726769968.000000000,4.185750008,1.328490257,6.812160969,0.089694001,-0.064607009,0.001655001
1726769968.867825,867825277.000000000,1726769968.000000000,4.214815140,1.362705231,6.750391006,0.089841977,-0.065390006,0.001139004
1726769968.872741,872741517.000000000,1726769968.000000000,4.064609528,1.394502878,6.714812279,0.091999993,-0.063450009,-0.001412993
1726769968.875715,875714906.000000000,1726769968.000000000,4.220647335,1.398005962,6.905681133,0.090393990,-0.065800004,0.001454994
